Date,<TIME>,Open,High,Low,Close,<TICKVOL>,<VOL>,<SPREAD>
2023.11.20,23:30:00,1977.3,1977.98,1976.97,1977.78,361,0,8
2023.11.21,01:00:00,1977.82,1980.66,1977.74,1980.32,713,0,13
2023.11.21,01:30:00,1980.38,1981.54,1980.02,1981.21,893,0,20
2023.11.21,02:00:00,1981.2,1983.35,1980.72,1982.91,1248,0,16
2023.11.21,02:30:00,1982.9,1986.7,1982.75,1986.4,1661,0,15
2023.11.21,03:00:00,1986.38,1990.32,1983.92,1989.9,3328,0,17
2023.11.21,03:30:00,1989.88,1990.32,1988.02,1990.0,3050,0,13
2023.11.21,04:00:00,1990.0,1990.59,1988.75,1988.77,1960,0,13
2023.11.21,04:30:00,1988.79,1992.64,1988.79,1990.63,2181,0,14
2023.11.21,05:00:00,1990.69,1992.2,1989.76,1991.56,1888,0,16
2023.11.21,05:30:00,1991.48,1994.19,1990.92,1993.14,1390,0,13
2023.11.21,06:00:00,1993.14,1994.03,1991.74,1992.05,1360,0,13
2023.11.21,06:30:00,1992.04,1992.87,1991.12,1992.1,1416,0,13
2023.11.21,07:00:00,1992.08,1992.98,1991.58,1992.04,1146,0,15
2023.11.21,07:30:00,1992.04,1993.3,1990.96,1991.65,2290,0,13
2023.11.21,08:00:00,1991.69,1992.44,1989.6,1991.43,1857,0,15
2023.11.21,08:30:00,1991.47,1991.82,1990.48,1990.74,1559,0,15
2023.11.21,09:00:00,1990.82,1992.41,1990.4,1992.2,1980,0,12
2023.11.21,09:30:00,1992.19,1993.54,1991.36,1992.3,2183,0,12
2023.11.21,10:00:00,1992.33,1994.24,1991.42,1992.64,2898,0,12
2023.11.21,10:30:00,1992.65,1993.64,1986.54,1987.8,3214,0,13
2023.11.21,11:00:00,1987.79,1988.61,1985.49,1985.76,2734,0,14
2023.11.21,11:30:00,1985.69,1986.87,1984.28,1985.32,2338,0,12
2023.11.21,12:00:00,1985.34,1988.94,1985.31,1988.69,2032,0,12
2023.11.21,12:30:00,1988.7,1989.9,1988.46,1988.63,1688,0,13
2023.11.21,13:00:00,1988.56,1988.74,1986.06,1987.32,1647,0,13
2023.11.21,13:30:00,1987.34,1988.95,1987.11,1987.22,1514,0,12
2023.11.21,14:00:00,1987.27,1988.98,1986.6,1988.19,1758,0,12
2023.11.21,14:30:00,1988.21,1989.36,1987.19,1989.1,2399,0,12
2023.11.21,15:00:00,1989.23,1995.99,1989.23,1995.07,3271,0,11
2023.11.21,15:30:00,1995.1,2000.21,1993.62,1997.52,5095,0,0
2023.11.21,16:00:00,1997.58,2001.95,1997.28,2001.34,3625,0,12
2023.11.21,16:30:00,2001.32,2007.21,2001.32,2005.39,4988,0,0
2023.11.21,17:00:00,2005.4,2007.5,2003.02,2003.92,4627,0,12
2023.11.21,17:30:00,2003.9,2005.74,2002.98,2004.23,3544,0,12
2023.11.21,18:00:00,2004.23,2005.27,1998.8,1998.91,3514,0,12
2023.11.21,18:30:00,1998.82,2002.17,1998.61,2001.05,2921,0,12
2023.11.21,19:00:00,2001.05,2001.39,1999.09,2000.02,2071,0,12
2023.11.21,19:30:00,2000.06,2001.56,1999.76,2001.45,2066,0,12
2023.11.21,20:00:00,2001.45,2001.78,1998.42,1999.29,2395,0,12
2023.11.21,20:30:00,1999.3,2000.09,1997.77,1998.57,1702,0,12
2023.11.21,21:00:00,1998.62,2000.52,1996.26,1999.98,2945,0,13
2023.11.21,21:30:00,1999.98,2000.65,1999.22,2000.06,1665,0,12
2023.11.21,22:00:00,2000.07,2000.17,1998.9,1999.35,1255,0,12
2023.11.21,22:30:00,1999.35,1999.59,1998.36,1999.0,868,0,12
2023.11.21,23:00:00,1998.99,1999.02,1997.94,1997.97,438,0,12
2023.11.21,23:30:00,1998.0,1998.7,1997.78,1998.13,393,0,12
2023.11.22,01:00:00,1998.9,1999.81,1998.31,1999.1,782,0,14
2023.11.22,01:30:00,1999.09,1999.44,1998.8,1999.28,591,0,17
2023.11.22,02:00:00,1999.24,1999.25,1997.7,1997.98,1030,0,13
2023.11.22,02:30:00,1997.98,1998.35,1996.87,1997.38,1207,0,15
2023.11.22,03:00:00,1997.42,1998.74,1995.78,1996.72,2557,0,15
2023.11.22,03:30:00,1996.72,1997.19,1996.02,1996.12,1942,0,15
2023.11.22,04:00:00,1996.09,1997.04,1995.45,1996.01,1572,0,13
2023.11.22,04:30:00,1995.98,1997.61,1995.45,1996.64,1847,0,13
2023.11.22,05:00:00,1996.65,1997.89,1996.05,1996.13,1402,0,13
2023.11.22,05:30:00,1996.11,1996.72,1995.85,1996.41,860,0,14
2023.11.22,06:00:00,1996.38,1997.48,1996.1,1997.11,655,0,14
2023.11.22,06:30:00,1997.13,2000.27,1997.02,1999.23,984,0,14
2023.11.22,07:00:00,1999.23,1999.66,1998.52,1998.88,1094,0,16
2023.11.22,07:30:00,1998.92,1999.16,1996.68,1998.78,1904,0,16
2023.11.22,08:00:00,1998.84,2001.24,1998.22,1999.14,2558,0,15
2023.11.22,08:30:00,1999.14,2001.14,1998.78,2000.8,1978,0,13
2023.11.22,09:00:00,2000.79,2003.36,2000.1,2002.44,2156,0,14
2023.11.22,09:30:00,2002.44,2003.98,2001.78,2003.64,2293,0,12
2023.11.22,10:00:00,2003.66,2006.29,2001.81,2002.28,2906,0,12
2023.11.22,10:30:00,2002.28,2002.47,1999.25,1999.61,2670,0,12
2023.11.22,11:00:00,1999.56,2002.13,1999.03,2000.38,2615,0,12
2023.11.22,11:30:00,2000.4,2003.55,2000.4,2002.08,2077,0,12
2023.11.22,12:00:00,2002.04,2002.78,2000.42,2000.66,1929,0,12
2023.11.22,12:30:00,2000.68,2001.15,1999.47,2001.07,1976,0,12
2023.11.22,13:00:00,2001.1,2003.04,2001.06,2002.76,2001,0,12
2023.11.22,13:30:00,2002.79,2003.36,2000.38,2000.6,1639,0,13
2023.11.22,14:00:00,2000.58,2002.48,2000.04,2001.89,1714,0,12
2023.11.22,14:30:00,2001.95,2003.06,2001.52,2001.82,1976,0,14
2023.11.22,15:00:00,2001.82,2003.15,2000.7,2001.73,3553,0,12
2023.11.22,15:30:00,2001.74,2001.74,1996.72,1999.13,4790,0,0
2023.11.22,16:00:00,1999.22,2000.78,1998.5,1999.59,3811,0,12
2023.11.22,16:30:00,1999.62,2002.46,1998.8,2001.7,3921,0,12
2023.11.22,17:00:00,2001.59,2001.59,1989.9,1991.24,5375,0,2
2023.11.22,17:30:00,1991.25,1995.68,1990.8,1994.92,4381,0,12
2023.11.22,18:00:00,1994.92,1995.55,1991.42,1992.32,3366,0,12
2023.11.22,18:30:00,1992.34,1993.56,1990.04,1991.04,2522,0,12
2023.11.22,19:00:00,1991.05,1992.38,1988.6,1990.67,2671,0,12
2023.11.22,19:30:00,1990.67,1991.88,1989.48,1991.5,2321,0,12
2023.11.22,20:00:00,1991.52,1992.58,1990.61,1991.1,2186,0,12
2023.11.22,20:30:00,1991.11,1991.4,1986.86,1988.36,1851,0,12
2023.11.22,21:00:00,1988.38,1991.15,1988.38,1991.04,1599,0,12
2023.11.22,21:30:00,1991.04,1991.14,1989.78,1990.69,1366,0,12
2023.11.22,22:00:00,1990.72,1991.46,1990.02,1990.3,877,0,12
2023.11.22,22:30:00,1990.3,1990.43,1989.45,1989.81,826,0,12
2023.11.22,23:00:00,1989.71,1990.11,1989.59,1989.69,440,0,3
2023.11.22,23:30:00,1989.7,1990.07,1989.4,1989.62,467,0,12
2023.11.23,01:00:00,1989.31,1991.15,1989.24,1991.15,457,0,24
2023.11.23,01:30:00,1991.2,1991.79,1990.32,1990.44,732,0,18
2023.11.23,02:00:00,1990.35,1991.94,1990.08,1991.76,993,0,15
2023.11.23,02:30:00,1991.69,1992.06,1990.98,1991.9,672,0,15
2023.11.23,03:00:00,1991.89,1992.78,1991.14,1992.48,1815,0,14
2023.11.23,03:30:00,1992.48,1994.0,1991.46,1993.43,1650,0,15
2023.11.23,04:00:00,1993.43,1994.98,1993.31,1993.99,1189,0,15
2023.11.23,04:30:00,1994.0,1994.74,1993.2,1994.22,1237,0,19
2023.11.23,05:00:00,1994.27,1994.29,1993.13,1994.08,1092,0,17
2023.11.23,05:30:00,1994.08,1998.14,1993.95,1997.72,1304,0,13
2023.11.23,06:00:00,1997.78,1997.81,1995.59,1996.46,789,0,11
2023.11.23,06:30:00,1996.45,1997.28,1993.37,1995.15,978,0,15
2023.11.23,07:00:00,1995.14,1995.9,1994.3,1994.9,1057,0,14
2023.11.23,07:30:00,1994.92,1996.38,1994.82,1996.26,886,0,13
2023.11.23,08:00:00,1996.27,1997.49,1995.6,1995.65,1540,0,18
2023.11.23,08:30:00,1995.63,1996.68,1995.22,1996.14,1212,0,16
2023.11.23,09:00:00,1996.14,1997.44,1994.22,1997.22,1556,0,12
2023.11.23,09:30:00,1997.23,1998.44,1996.1,1996.34,1523,0,12
2023.11.23,10:00:00,1996.32,1996.34,1993.75,1994.47,2170,0,12
2023.11.23,10:30:00,1994.52,1995.93,1994.12,1994.93,1711,0,12
2023.11.23,11:00:00,1994.9,1995.39,1992.53,1992.76,1567,0,12
2023.11.23,11:30:00,1992.78,1994.54,1992.18,1994.32,1732,0,12
2023.11.23,12:00:00,1994.32,1994.78,1992.17,1993.07,1206,0,13
2023.11.23,12:30:00,1993.06,1993.78,1992.24,1993.49,828,0,5
2023.11.23,13:00:00,1993.5,1994.28,1992.93,1993.75,814,0,13
2023.11.23,13:30:00,1993.75,1994.36,1993.55,1993.82,821,0,14
2023.11.23,14:00:00,1993.82,1994.16,1992.75,1992.8,975,0,13
2023.11.23,14:30:00,1992.78,1993.24,1991.97,1992.37,1171,0,12
2023.11.23,15:00:00,1992.37,1993.13,1991.92,1992.62,1433,0,12
2023.11.23,15:30:00,1992.62,1993.08,1991.94,1992.69,1196,0,12
2023.11.23,16:00:00,1992.71,1993.45,1992.0,1992.7,1416,0,12
2023.11.23,16:30:00,1992.6,1994.84,1992.48,1993.77,1594,0,12
2023.11.23,17:00:00,1993.77,1993.87,1992.83,1993.4,1273,0,12
2023.11.23,17:30:00,1993.3,1993.34,1991.76,1992.12,1111,0,12
2023.11.23,18:00:00,1992.06,1992.12,1990.06,1991.16,983,0,12
2023.11.23,18:30:00,1991.18,1991.58,1989.81,1990.58,818,0,12
2023.11.23,19:00:00,1990.57,1992.44,1990.55,1991.57,473,0,10
2023.11.23,19:30:00,1991.58,1992.92,1991.37,1992.75,263,0,9
2023.11.23,20:00:00,1992.78,1992.98,1992.07,1992.6,287,0,7
2023.11.23,20:30:00,1992.6,1992.91,1991.83,1992.0,306,0,13
2023.11.23,21:00:00,1991.95,1992.91,1991.77,1992.7,378,0,10
2023.11.24,01:00:00,1993.08,1994.05,1992.68,1993.57,484,0,22
2023.11.24,01:30:00,1993.68,1994.25,1993.38,1994.06,424,0,23
2023.11.24,02:00:00,1994.09,1994.29,1993.0,1993.2,904,0,13
2023.11.24,02:30:00,1993.18,1994.76,1993.13,1993.77,835,0,18
2023.11.24,03:00:00,1993.9,1994.9,1992.64,1993.12,1612,0,13
2023.11.24,03:30:00,1993.09,1993.39,1991.4,1992.82,1426,0,13
2023.11.24,04:00:00,1992.82,1993.3,1991.88,1992.4,1105,0,16
2023.11.24,04:30:00,1992.4,1994.08,1992.14,1992.29,1252,0,15
2023.11.24,05:00:00,1992.26,1992.68,1991.64,1992.31,1267,0,13
2023.11.24,05:30:00,1992.31,1993.6,1992.02,1993.54,1133,0,12
2023.11.24,06:00:00,1993.55,1993.78,1991.46,1993.02,1177,0,13
2023.11.24,06:30:00,1993.02,1994.66,1992.28,1993.7,1282,0,17
2023.11.24,07:00:00,1993.7,1994.42,1993.49,1993.92,839,0,18
2023.11.24,07:30:00,1993.83,1994.42,1992.88,1994.23,1098,0,14
2023.11.24,08:00:00,1994.2,1994.26,1992.43,1992.9,1396,0,15
2023.11.24,08:30:00,1992.91,1993.85,1992.82,1993.56,884,0,13
2023.11.24,09:00:00,1993.55,1994.08,1992.0,1992.59,1385,0,15
2023.11.24,09:30:00,1992.56,1994.03,1992.56,1993.44,1150,0,12
2023.11.24,10:00:00,1993.36,1994.25,1992.16,1993.25,1552,0,12
2023.11.24,10:30:00,1993.26,1993.9,1992.69,1993.34,1382,0,12
2023.11.24,11:00:00,1993.34,1994.85,1993.17,1994.48,1458,0,12
2023.11.24,11:30:00,1994.51,1994.88,1993.26,1994.48,1152,0,12
2023.11.24,12:00:00,1994.48,1996.24,1994.33,1995.31,1232,0,12
2023.11.24,12:30:00,1995.34,1996.2,1994.69,1995.66,1251,0,12
2023.11.24,13:00:00,1995.73,1996.13,1994.54,1995.31,1194,0,12
2023.11.24,13:30:00,1995.25,1995.8,1994.75,1995.14,1007,0,12
2023.11.24,14:00:00,1995.22,1997.1,1995.19,1996.41,1296,0,13
2023.11.24,14:30:00,1996.31,1996.54,1994.87,1995.44,1395,0,12
2023.11.24,15:00:00,1995.43,1998.02,1994.35,1997.93,2466,0,12
2023.11.24,15:30:00,1997.93,2001.9,1996.35,1999.57,3458,0,12
2023.11.24,16:00:00,1999.66,2001.83,1999.51,2000.81,2622,0,12
2023.11.24,16:30:00,2000.82,2003.0,1999.46,2001.12,4498,0,8
2023.11.24,17:00:00,2001.2,2003.56,1999.64,1999.95,3316,0,12
2023.11.24,17:30:00,1999.97,1999.98,1997.26,1998.32,2797,0,12
2023.11.24,18:00:00,1998.33,2000.23,1997.09,2000.21,2352,0,12
2023.11.24,18:30:00,2000.21,2000.22,1998.46,1999.91,1780,0,12
2023.11.24,19:00:00,1999.89,2002.22,1999.53,2002.01,1763,0,12
2023.11.24,19:30:00,2002.01,2002.35,2000.11,2000.91,1226,0,12
2023.11.24,20:00:00,2000.91,2002.21,2000.0,2002.16,839,0,12
2023.11.24,20:30:00,2002.14,2002.84,2000.64,2002.5,472,0,0
2023.11.27,01:00:00,2002.1,2005.75,2000.46,2001.24,1208,0,0
2023.11.27,01:30:00,2001.25,2003.1,2001.1,2002.38,1110,0,19
2023.11.27,02:00:00,2002.3,2004.18,2002.28,2003.85,1440,0,16
2023.11.27,02:30:00,2003.88,2004.12,2001.78,2002.04,1563,0,14
2023.11.27,03:00:00,2002.05,2018.09,2002.05,2016.96,4487,0,0
2023.11.27,03:30:00,2016.96,2016.96,2011.18,2011.98,3696,0,16
2023.11.27,04:00:00,2011.98,2012.07,2007.36,2008.56,2333,0,15
2023.11.27,04:30:00,2008.56,2011.49,2008.28,2011.28,1974,0,15
2023.11.27,05:00:00,2011.28,2011.86,2007.5,2008.52,1747,0,13
2023.11.27,05:30:00,2008.54,2011.27,2008.5,2009.48,1433,0,18
2023.11.27,06:00:00,2009.42,2010.62,2008.37,2010.31,1472,0,17
2023.11.27,06:30:00,2010.3,2013.62,2010.18,2012.88,1459,0,14
2023.11.27,07:00:00,2012.9,2013.66,2010.82,2011.0,1148,0,13
2023.11.27,07:30:00,2011.0,2012.44,2010.54,2010.59,1826,0,15
2023.11.27,08:00:00,2010.61,2011.91,2008.7,2009.84,1958,0,15
2023.11.27,08:30:00,2009.8,2010.54,2009.1,2009.59,1407,0,13
2023.11.27,09:00:00,2009.66,2011.11,2009.54,2010.77,1986,0,12
2023.11.27,09:30:00,2010.69,2011.22,2009.54,2010.91,1585,0,12
2023.11.27,10:00:00,2010.85,2013.32,2010.46,2012.62,2675,0,12
2023.11.27,10:30:00,2012.6,2013.85,2011.87,2013.81,2043,0,12
2023.11.27,11:00:00,2013.82,2015.45,2013.72,2014.92,1858,0,12
2023.11.27,11:30:00,2014.93,2015.05,2012.94,2013.32,1674,0,12
2023.11.27,12:00:00,2013.34,2014.44,2012.21,2013.53,1769,0,12
2023.11.27,12:30:00,2013.56,2014.95,2011.72,2014.39,2032,0,12
2023.11.27,13:00:00,2014.38,2014.91,2012.39,2013.19,1604,0,12
2023.11.27,13:30:00,2013.19,2013.22,2011.68,2012.51,1549,0,12
2023.11.27,14:00:00,2012.54,2014.39,2011.5,2011.93,1793,0,12
2023.11.27,14:30:00,2012.01,2014.24,2011.97,2013.54,1812,0,12
2023.11.27,15:00:00,2013.59,2014.7,2012.21,2014.53,3094,0,12
2023.11.27,15:30:00,2014.49,2016.22,2009.76,2011.25,4225,0,12
2023.11.27,16:00:00,2011.26,2013.12,2011.04,2012.01,3152,0,12
2023.11.27,16:30:00,2012.0,2012.93,2010.63,2011.42,3760,0,12
2023.11.27,17:00:00,2011.42,2014.86,2008.7,2013.6,4801,0,12
2023.11.27,17:30:00,2013.71,2014.07,2008.66,2010.28,3890,0,12
2023.11.27,18:00:00,2010.3,2010.32,2007.66,2008.8,2930,0,11
2023.11.27,18:30:00,2008.76,2011.19,2005.66,2010.78,2974,0,13
2023.11.27,19:00:00,2010.77,2011.08,2008.99,2009.94,2014,0,12
2023.11.27,19:30:00,2009.94,2010.74,2008.68,2009.89,1762,0,12
2023.11.27,20:00:00,2009.9,2012.11,2009.43,2012.03,2487,0,12
2023.11.27,20:30:00,2012.03,2013.1,2011.62,2012.39,1425,0,12
2023.11.27,21:00:00,2012.39,2013.22,2012.04,2012.64,911,0,12
2023.11.27,21:30:00,2012.68,2013.56,2012.45,2012.81,978,0,12
2023.11.27,22:00:00,2012.77,2013.49,2012.4,2012.61,835,0,12
2023.11.27,22:30:00,2012.51,2014.58,2012.0,2014.48,884,0,10
2023.11.27,23:00:00,2014.32,2014.51,2013.62,2014.41,528,0,12
2023.11.27,23:30:00,2014.4,2014.41,2013.5,2013.75,419,0,12
2023.11.28,01:00:00,2014.14,2014.56,2012.78,2014.14,496,0,12
2023.11.28,01:30:00,2014.16,2015.32,2013.4,2015.2,627,0,13
2023.11.28,02:00:00,2015.22,2017.33,2015.22,2015.91,1205,0,13
2023.11.28,02:30:00,2015.86,2017.98,2015.49,2017.09,1814,0,13
2023.11.28,03:00:00,2017.07,2017.98,2013.85,2014.34,2642,0,14
2023.11.28,03:30:00,2014.34,2017.52,2014.08,2015.36,2238,0,13
2023.11.28,04:00:00,2015.37,2016.65,2014.08,2016.62,1253,0,13
2023.11.28,04:30:00,2016.65,2017.62,2014.79,2015.19,2010,0,14
2023.11.28,05:00:00,2015.18,2017.15,2015.08,2016.24,1492,0,13
2023.11.28,05:30:00,2016.22,2016.44,2014.8,2014.9,947,0,14
2023.11.28,06:00:00,2014.93,2015.22,2014.07,2014.84,822,0,15
2023.11.28,06:30:00,2014.86,2016.84,2014.78,2015.2,1014,0,15
2023.11.28,07:00:00,2015.2,2015.8,2014.92,2015.32,713,0,12
2023.11.28,07:30:00,2015.25,2015.36,2014.23,2015.14,1305,0,14
2023.11.28,08:00:00,2015.14,2016.78,2014.36,2015.22,1677,0,14
2023.11.28,08:30:00,2015.21,2016.18,2015.02,2015.89,1117,0,14
2023.11.28,09:00:00,2015.9,2016.63,2014.51,2014.74,1910,0,13
2023.11.28,09:30:00,2014.75,2015.06,2012.01,2013.43,1837,0,14
2023.11.28,10:00:00,2013.44,2014.75,2012.45,2013.14,2350,0,12
2023.11.28,10:30:00,2013.16,2015.69,2012.96,2015.35,1907,0,12
2023.11.28,11:00:00,2015.36,2016.68,2014.73,2015.72,1655,0,12
2023.11.28,11:30:00,2015.72,2016.26,2014.38,2015.91,1488,0,12
2023.11.28,12:00:00,2015.93,2016.1,2014.39,2014.52,1271,0,12
2023.11.28,12:30:00,2014.54,2014.73,2013.38,2014.55,1343,0,12
2023.11.28,13:00:00,2014.57,2015.41,2014.36,2015.18,1303,0,12
2023.11.28,13:30:00,2015.22,2015.64,2015.04,2015.17,1035,0,13
2023.11.28,14:00:00,2015.22,2015.95,2014.37,2015.27,1514,0,12
2023.11.28,14:30:00,2015.28,2015.83,2014.04,2014.32,1575,0,12
2023.11.28,15:00:00,2014.32,2016.53,2011.64,2016.36,3303,0,0
2023.11.28,15:30:00,2016.38,2021.45,2015.58,2021.42,3899,0,12
2023.11.28,16:00:00,2021.44,2027.8,2020.57,2027.44,4119,0,0
2023.11.28,16:30:00,2027.34,2028.5,2022.64,2026.06,4568,0,12
2023.11.28,17:00:00,2026.04,2028.68,2023.72,2025.18,4539,0,7
2023.11.28,17:30:00,2025.16,2031.44,2024.95,2030.88,4773,0,12
2023.11.28,18:00:00,2030.88,2038.36,2030.49,2036.19,4168,0,12
2023.11.28,18:30:00,2036.21,2040.43,2035.24,2039.68,3097,0,12
2023.11.28,19:00:00,2039.68,2042.96,2038.68,2042.03,2720,0,12
2023.11.28,19:30:00,2042.04,2042.84,2039.86,2040.65,2704,0,12
2023.11.28,20:00:00,2040.65,2041.34,2038.17,2038.68,2436,0,0
2023.11.28,20:30:00,2038.7,2039.57,2038.18,2039.41,1456,0,10
2023.11.28,21:00:00,2039.4,2041.14,2039.39,2039.64,1237,0,13
2023.11.28,21:30:00,2039.56,2042.5,2039.45,2041.74,1476,0,9
2023.11.28,22:00:00,2041.8,2041.8,2039.6,2040.7,1124,0,12
2023.11.28,22:30:00,2040.66,2041.41,2040.38,2041.14,1015,0,12
2023.11.28,23:00:00,2041.1,2041.67,2040.04,2040.2,557,0,12
2023.11.28,23:30:00,2040.2,2041.92,2039.98,2040.7,509,0,12
2023.11.29,01:00:00,2041.24,2043.3,2040.75,2043.18,927,0,17
2023.11.29,01:30:00,2043.18,2044.48,2042.48,2044.36,1253,0,18
2023.11.29,02:00:00,2044.42,2045.49,2042.8,2044.36,1464,0,16
2023.11.29,02:30:00,2044.38,2049.56,2043.82,2049.46,2184,0,15
2023.11.29,03:00:00,2049.47,2051.94,2046.84,2049.58,3374,0,15
2023.11.29,03:30:00,2049.54,2049.9,2046.69,2048.76,2369,0,19
2023.11.29,04:00:00,2048.64,2048.97,2045.89,2046.45,2031,0,14
2023.11.29,04:30:00,2046.45,2048.22,2046.45,2046.84,2205,0,14
2023.11.29,05:00:00,2046.87,2047.44,2043.82,2044.08,1645,0,16
2023.11.29,05:30:00,2044.26,2044.82,2043.0,2044.02,1491,0,14
2023.11.29,06:00:00,2043.96,2044.39,2043.2,2043.94,878,0,13
2023.11.29,06:30:00,2043.91,2046.43,2043.3,2046.17,928,0,13
2023.11.29,07:00:00,2046.16,2048.99,2045.9,2046.82,1754,0,15
2023.11.29,07:30:00,2046.8,2047.42,2044.38,2045.96,1861,0,16
2023.11.29,08:00:00,2045.94,2046.14,2043.1,2045.08,2014,0,16
2023.11.29,08:30:00,2045.14,2046.2,2044.23,2044.64,2325,0,15
2023.11.29,09:00:00,2044.65,2044.8,2042.92,2043.09,1875,0,17
2023.11.29,09:30:00,2043.08,2043.9,2041.04,2042.32,1753,0,19
2023.11.29,10:00:00,2042.5,2044.0,2041.28,2042.0,3001,0,14
2023.11.29,10:30:00,2042.02,2043.52,2041.3,2042.68,2107,0,12
2023.11.29,11:00:00,2042.69,2043.35,2039.45,2039.82,1942,0,12
2023.11.29,11:30:00,2039.82,2039.82,2035.39,2038.33,2564,0,14
2023.11.29,12:00:00,2038.33,2039.09,2036.98,2038.02,1577,0,12
2023.11.29,12:30:00,2038.02,2038.3,2036.66,2037.41,1785,0,14
2023.11.29,13:00:00,2037.32,2040.06,2037.26,2038.89,1816,0,12
2023.11.29,13:30:00,2038.89,2040.01,2038.32,2040.01,1388,0,13
2023.11.29,14:00:00,2040.02,2041.01,2039.03,2040.04,1714,0,13
2023.11.29,14:30:00,2040.05,2042.26,2039.68,2041.32,2075,0,12
2023.11.29,15:00:00,2041.35,2042.91,2040.03,2042.15,3343,0,12
2023.11.29,15:30:00,2042.1,2042.75,2037.22,2039.08,4920,0,0
2023.11.29,16:00:00,2039.1,2040.64,2037.06,2040.1,3619,0,12
2023.11.29,16:30:00,2040.18,2045.58,2040.08,2044.25,4981,0,0
2023.11.29,17:00:00,2044.21,2046.87,2039.93,2041.73,5356,0,12
2023.11.29,17:30:00,2041.66,2043.75,2039.14,2043.05,3542,0,12
2023.11.29,18:00:00,2042.95,2043.37,2039.52,2040.64,2952,0,12
2023.11.29,18:30:00,2040.64,2042.44,2040.19,2042.08,2304,0,16
2023.11.29,19:00:00,2042.09,2044.84,2041.62,2044.46,2125,0,12
2023.11.29,19:30:00,2044.47,2045.72,2044.22,2045.01,1809,0,13
2023.11.29,20:00:00,2045.02,2046.34,2044.26,2045.9,1643,0,13
2023.11.29,20:30:00,2045.9,2048.24,2045.69,2047.74,1755,0,12
2023.11.29,21:00:00,2047.73,2049.52,2046.84,2046.98,1709,0,17
2023.11.29,21:30:00,2047.02,2047.15,2045.28,2046.25,1545,0,14
2023.11.29,22:00:00,2046.28,2046.46,2042.72,2043.42,1607,0,15
2023.11.29,22:30:00,2043.46,2044.96,2043.25,2044.45,1421,0,17
2023.11.29,23:00:00,2044.53,2044.79,2043.72,2044.33,496,0,12
2023.11.29,23:30:00,2044.32,2044.68,2043.75,2043.82,299,0,12
2023.11.30,01:00:00,2044.84,2045.3,2044.26,2044.58,694,0,16
2023.11.30,01:30:00,2044.6,2044.95,2044.09,2044.61,426,0,17
2023.11.30,02:00:00,2044.63,2045.6,2044.12,2045.47,744,0,15
2023.11.30,02:30:00,2045.5,2046.79,2045.34,2046.62,894,0,15
2023.11.30,03:00:00,2046.61,2046.62,2045.08,2045.31,1547,0,17
2023.11.30,03:30:00,2045.32,2045.6,2043.08,2043.27,1905,0,19
2023.11.30,04:00:00,2043.26,2044.23,2042.5,2043.11,1444,0,13
2023.11.30,04:30:00,2043.11,2046.33,2043.11,2045.95,1528,0,16
2023.11.30,05:00:00,2045.98,2047.14,2044.92,2045.14,1172,0,13
2023.11.30,05:30:00,2045.14,2046.24,2044.18,2046.01,790,0,16
2023.11.30,06:00:00,2046.04,2046.58,2044.61,2045.14,1044,0,8
2023.11.30,06:30:00,2045.12,2045.24,2043.1,2044.52,1201,0,11
2023.11.30,07:00:00,2044.52,2044.7,2042.12,2042.32,900,0,11
2023.11.30,07:30:00,2042.32,2042.8,2041.36,2041.76,1175,0,13
2023.11.30,08:00:00,2041.65,2043.7,2041.56,2043.69,1115,0,13
2023.11.30,08:30:00,2043.7,2045.8,2043.62,2045.79,1367,0,12
2023.11.30,09:00:00,2045.8,2046.87,2044.06,2044.98,1713,0,12
2023.11.30,09:30:00,2044.96,2045.1,2042.32,2044.55,1835,0,16
2023.11.30,10:00:00,2044.56,2045.66,2043.1,2043.37,2041,0,10
2023.11.30,10:30:00,2043.38,2043.38,2039.95,2040.51,2437,0,12
2023.11.30,11:00:00,2040.52,2042.0,2039.74,2041.88,1999,0,11
2023.11.30,11:30:00,2041.86,2042.24,2038.74,2039.88,1871,0,12
2023.11.30,12:00:00,2039.88,2040.14,2036.74,2038.14,1742,0,7
2023.11.30,12:30:00,2038.14,2040.54,2037.54,2038.32,1817,0,12
2023.11.30,13:00:00,2038.32,2038.6,2036.42,2037.25,1820,0,9
2023.11.30,13:30:00,2037.29,2037.98,2035.92,2037.08,1532,0,0
2023.11.30,14:00:00,2037.09,2039.05,2036.8,2037.99,1451,0,6
2023.11.30,14:30:00,2038.0,2038.98,2037.58,2038.26,1710,0,10
2023.11.30,15:00:00,2038.33,2041.94,2038.3,2041.43,2655,0,9
2023.11.30,15:30:00,2041.43,2043.94,2033.98,2036.79,5800,0,0
2023.11.30,16:00:00,2036.78,2039.78,2032.69,2037.9,4950,0,0
2023.11.30,16:30:00,2037.93,2037.93,2031.27,2036.44,5195,0,2
2023.11.30,17:00:00,2036.44,2037.82,2032.4,2034.54,4306,0,0
2023.11.30,17:30:00,2034.48,2038.2,2034.46,2037.88,4227,0,12
2023.11.30,18:00:00,2037.88,2039.44,2036.53,2039.43,3442,0,13
2023.11.30,18:30:00,2039.44,2040.36,2036.86,2039.61,2573,0,12
2023.11.30,19:00:00,2039.61,2041.26,2039.26,2040.84,1949,0,16
2023.11.30,19:30:00,2040.88,2041.22,2036.78,2036.99,1601,0,8
